Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,13.4000000000001,0.009680000000000001,0.129712000000001,2.5875,0.33562980000000253,2,114,70,11,10.5,Summer-Birmingham-Discount
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,944.0999999999999,0.011000000000000003,10.385100000000001,0,0,3,191.1,18,0,5,Summer-Birmingham-Collection
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,884.1999999999998,0.010339999999999998,9.142627999999997,0.8300000000000001,7.588381239999998,0,9,103,8,4,Summer-Birmingham-Discount
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,294.3,0.017,5.003100000000001,0.5519999999999998,2.7617111999999997,1,45.6,70,1,4.5,Summer-Birmingham-Collection
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,85.8000000000001,0.005399999999999999,0.46332000000000045,0.5175,0.2397681000000002,7,387.59999999999997,62,11,1.5,Summer-Birmingham-Discount
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1122.3,0.008,8.9784,1.3399999999999999,12.031056,1,106,52,9,2,Summer-Birmingham-Collection
Summer,2023-06-28 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,765.8,0.005000000000000001,3.8290000000000006,0.6599999999999998,2.5271399999999997,4,174,44,2,2,Summer-Birmingham-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1003.8,0.011500000000000003,11.543700000000003,0.5635,6.504874950000001,6,63.168,53,26,18,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,716.8,0.0122,8.74496,2.2885,20.012840960000002,5,278.20799999999997,109,7,7.5,Summer-London-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1355.3,0.0092,12.46876,0.16999999999999998,2.1196892,2,190.96,89,30,3,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1698.1999999999998,0.0091,15.453619999999999,1.44,22.253212799999996,4,123.76,102,8,2,Summer-London-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1230.8,0.022000000000000006,27.077600000000007,0.06900000000000006,1.868354400000002,6,161.27999999999997,24,8,18,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,821.8,0.012100000000000001,9.94378,2.415,24.0142287,2,91.2,72,20,7.5,Summer-London-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1736.8999999999999,0.011440000000000004,19.870136000000006,0.8399999999999997,16.69091424,5,158.2,12,20,17,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1218.8999999999999,0.007260000000000002,8.849214000000002,1.52,13.450805280000003,5,401,145,24,6,Summer-London-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1067.6,0.0091,9.71516,1.3684999999999998,13.295196459999998,2,147.6,75,13,6,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,902.1999999999998,0.0085,7.668699999999999,1.5409999999999997,11.817466699999997,2,32.4,41,13,13.5,Summer-London-Discount
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1059,0.0033,3.4947,0.6099999999999998,2.131766999999999,1,64,43,24,3,Summer-London-Collection
Summer,2023-06-28 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,674.8999999999999,0.0021999999999999997,1.4847799999999995,0.9999999999999997,1.484779999999999,0,16,95,28,9,Summer-London-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,822.9,0.016200000000000003,13.330980000000002,1.5754999999999997,21.00295899,4,172.704,74,12,19.5,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1323,0.014,18.522000000000002,2.0124999999999997,37.275525,4,349.44,105,10,7.5,Summer-Manchester-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2454.2,0.009500000000000001,23.3149,0.26,6.061874,5,95.76,59,40,1,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1834.6999999999998,0.0063,11.558609999999998,1.6,18.493775999999997,6,213.5,104,10,9,Summer-Manchester-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1262.3,0.021120000000000003,26.659776000000004,0.48299999999999965,12.876671807999992,6,379.67999999999995,22,1,12,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,605,0.01463,8.85115,1.426,12.6217399,7,447.59999999999997,93,9,12,Summer-Manchester-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1879.6999999999998,0.015400000000000002,28.947380000000003,0.29,8.3947402,6,238.7,24,12,12,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1107.3999999999999,0.011880000000000002,13.155912,0.74,9.73537488,1,115,131,21,5,Summer-Manchester-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,664.6999999999999,0.013300000000000003,8.84051,1.0004999999999997,8.844930254999998,4,115.19999999999999,54,8,3,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,968.0999999999999,0.0125,12.10125,0.7359999999999997,8.906519999999997,7,188.4,71,9,1.5,Summer-Manchester-Discount
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1212.6999999999998,0.011000000000000003,13.3397,0.20000000000000007,2.667940000000001,2,165,61,26,3,Summer-Manchester-Collection
Summer,2023-06-28 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,925.8,0.004,3.7032,0.9199999999999998,3.4069439999999993,4,135,96,16,10,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,368.5999999999999,0.012900000000000002,4.7549399999999995,1.1154999999999997,5.304135569999998,5,16.32,28,17,6,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,110.49999999999989,0.011899999999999999,1.3149499999999985,2.2885,3.0092630749999967,7,83.32799999999999,68,12,10.5,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1331.6999999999998,0.0079,10.52043,1.17,12.308903099999998,4,76.72,48,24,4,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1071.8,0.0078000000000000005,8.36004,1.7200000000000002,14.379268800000002,3,106.96000000000001,80,12,6,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,346.29999999999995,0.018260000000000002,6.3234379999999994,1.1499999999999997,7.271953699999997,7,166.32,61,2,15,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,203.2,0.01276,2.592832,0.7474999999999999,1.9381419199999999,0,12,91,5,10.5,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1229.3,0.007700000000000001,9.465610000000002,0.030000000000000027,0.2839683000000003,8,308.7,58,10,5,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,244.29999999999995,0.009130000000000001,2.2304589999999997,1.72,3.8363894799999994,1,112,77,18,12,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,371.39999999999986,0.005200000000000001,1.9312799999999994,0.2875000000000001,0.555243,2,16.8,42,7,7.5,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,37,0.0104,0.3848,0.2645,0.1017796,1,3.5999999999999996,65,4,15,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,736.8,0.0050999999999999995,3.7576799999999992,0.09000000000000005,0.33819120000000014,3,148,76,21,2,Summer-Birmingham-Collection
Summer,2023-06-29 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,289.1999999999998,0.006900000000000001,1.995479999999999,0.9999999999999997,1.9954799999999984,1,32,61,14,3,Summer-Birmingham-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1196.6999999999998,0.0157,18.788189999999997,0.6669999999999999,12.531722729999997,2,229.824,46,31,18,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1256.5,0.010599999999999998,13.318899999999998,2.1159999999999997,28.18279239999999,3,310.464,71,10,21,Summer-London-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1893.6999999999998,0.011099999999999999,21.020069999999997,0.76,15.975253199999997,3,62.160000000000004,113,36,9,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1785.6999999999998,0.0074,13.214179999999999,0.73,9.646351399999999,2,180.88000000000002,109,15,8,Summer-London-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1414,0.015510000000000003,21.931140000000003,0.7129999999999996,15.636902819999994,8,57.959999999999994,56,0,22.5,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1032.8,0.016280000000000003,16.813984,2.4955,41.959297072,4,279.59999999999997,93,22,18,Summer-London-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1680.5,0.014190000000000001,23.846295,0.12999999999999995,3.100018349999999,8,330.4,52,6,7,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1837.1999999999998,0.013090000000000001,24.048948,1.2200000000000002,29.339716560000003,4,224,133,27,15,Summer-London-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,789.1999999999998,0.013500000000000002,10.6542,1.1959999999999997,12.742423199999996,2,76.8,73,18,18,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,457.4,0.012199999999999999,5.580279999999999,0.4254999999999999,2.374409139999999,2,28.799999999999997,31,11,6,Summer-London-Discount
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1602.8,0.012000000000000002,19.233600000000003,0.48,9.232128000000001,3,251,64,32,4,Summer-London-Collection
Summer,2023-06-29 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,825.5,0.0096,7.924799999999999,0.7699999999999998,6.102095999999998,0,30,108,21,9,Summer-London-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1590.1,0.012400000000000001,19.71724,0.4255,8.38968562,7,176.064,51,11,1.5,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,780.5,0.014600000000000002,11.3953,0.943,10.7457679,4,197.4,99,24,6,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2091.2,0.009400000000000002,19.657280000000004,0.6900000000000001,13.563523200000004,5,253.12,90,40,4,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1434.3,0.007699999999999999,11.044109999999998,1.0499999999999998,11.596315499999996,7,198.1,98,21,4,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1375.6,0.021560000000000003,29.657936000000003,0.2070000000000001,6.139192752000004,9,144.48,59,6,21,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1213.1,0.017930000000000005,21.750883000000005,2.0469999999999997,44.524057501,0,18,106,5,6,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2017.1,0.014190000000000001,28.622649000000003,1.0399999999999996,29.76755495999999,9,162.39999999999998,52,21,2,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1812.3999999999999,0.00935,16.94594,1.6900000000000002,28.638638600000004,3,92,100,21,8,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1120,0.017099999999999997,19.151999999999997,0.8394999999999997,16.078103999999993,2,4.8,74,7,9,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,682.6999999999999,0.0108,7.3731599999999995,0.7129999999999996,5.257063079999997,2,44.4,60,16,10.5,Summer-Manchester-Discount
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1563.8999999999999,0.008900000000000002,13.91871,0.7399999999999998,10.299845399999997,0,11,65,26,3,Summer-Manchester-Collection
Summer,2023-06-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1469.8999999999999,0.0077,11.31823,0.5199999999999998,5.885479599999997,4,174,60,8,1,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,518.3,0.011000000000000003,5.701300000000001,0.7015,3.9994619500000006,6,69.216,58,13,6,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,769.0999999999999,0.0097,7.4602699999999995,1.909,14.24165543,4,110.87999999999998,38,5,15,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,786.3,0.0073,5.73999,0.30000000000000004,1.7219970000000002,7,11.200000000000001,53,9,3,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,568,0.005,2.84,0.48000000000000004,1.3632,4,49.6,58,9,6,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,715.1999999999998,0.018040000000000004,12.902208,0.8969999999999996,11.573280575999995,3,93.23999999999998,31,9,16.5,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,617.8999999999999,0.00979,6.0492409999999985,0.7244999999999999,4.382675104499999,0,10.799999999999999,66,5,15,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1432.4999999999998,0.013090000000000003,18.751425,0.9399999999999998,17.626339499999997,6,63.699999999999996,2,14,9,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,614.5999999999999,0.010010000000000002,6.152146,2.1599999999999997,13.288635359999999,2,68,115,3,6,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,114.5,0.0087,0.99615,0.1495,0.148924425,2,32.4,67,2,3,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,89,0.0071,0.6319,0.36800000000000005,0.23253920000000003,4,300,46,6,6,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1003.3999999999999,0.0086,8.62924,0.33000000000000007,2.8476492,1,58,10,2,1,Summer-Birmingham-Collection
Summer,2023-06-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,181.5,0.0061,1.10715,0.4000000000000001,0.44286000000000014,0,18,32,0,0,Summer-Birmingham-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1659.3,0.0169,28.042169999999995,0.39099999999999996,10.964488469999997,3,188.15999999999997,54,30,18,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1178.8,0.012899999999999998,15.206519999999998,2.2654999999999994,34.45037105999999,10,348.768,88,13,22.5,Summer-London-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2317.2,0.013100000000000002,30.355320000000003,0.62,18.820298400000002,7,40.88,68,10,10,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1495.8999999999999,0.007500000000000001,11.21925,0.59,6.6193575000000004,1,176.39999999999998,90,2,12,Summer-London-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1021.6999999999998,0.019030000000000002,19.442950999999997,0.6784999999999998,13.192042253499993,4,121.8,52,10,6,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1220.6,0.013750000000000002,16.783250000000002,1.5985,26.828025125000003,6,561.6,109,25,7.5,Summer-London-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1073.3,0.014190000000000003,15.230127000000003,0.09000000000000005,1.3707114300000012,6,155.39999999999998,77,8,8,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1914.6,0.010010000000000002,19.165146000000004,1.53,29.322673380000005,0,30,106,24,3,Summer-London-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,565.8,0.009800000000000003,5.5448400000000015,1.2649999999999997,7.0142226,2,67.2,69,17,6,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,815.3,0.010899999999999998,8.886769999999999,1.1499999999999997,10.219785499999995,3,200.4,31,9,6,Summer-London-Discount
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1995.6999999999998,0.0122,24.34754,0.8099999999999998,19.721507399999993,1,61,73,14,4,Summer-London-Collection
Summer,2023-06-30 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1750.3999999999999,0.0042,7.351679999999999,0.5699999999999998,4.1904575999999985,2,138,49,15,5,Summer-London-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1372.8,0.0184,25.25952,0.34500000000000003,8.7145344,2,307.776,79,21,15,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,780.5,0.010199999999999999,7.961099999999999,1.3684999999999998,10.894765349999998,4,91.55999999999999,64,10,16.5,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2001.8999999999999,0.010500000000000002,21.019950000000005,0.5599999999999999,11.771172000000002,2,330.4,44,50,11,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1188.6,0.0076,9.03336,0.8300000000000001,7.497688800000001,8,83.3,79,21,4,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1118.1999999999998,0.01694,18.942307999999997,1.2879999999999996,24.39769270399999,7,230.15999999999997,62,19,21,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,663.5999999999999,0.01661,11.022395999999999,1.3684999999999998,15.084148925999996,2,97.2,111,6,13.5,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1332.8999999999999,0.015400000000000002,20.52666,0.0499999999999999,1.026332999999998,4,140.7,65,18,7,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1060.5,0.010780000000000001,11.432190000000002,1.81,20.692263900000004,0,36,116,15,2,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1241.3,0.012000000000000004,14.895600000000004,0.23000000000000007,3.4259880000000016,4,117.6,81,9,10.5,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,829.8999999999999,0.011300000000000001,9.37787,1.4259999999999997,13.372842619999997,4,104.39999999999999,41,10,7.5,Summer-Manchester-Discount
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1438.6,0.010400000000000001,14.961440000000001,0.23000000000000004,3.441131200000001,0,58,50,4,7,Summer-Manchester-Collection
Summer,2023-06-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1366.1999999999998,0.006100000000000001,8.333820000000001,0.37,3.0835134,5,297,78,0,4,Summer-Manchester-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,929.6999999999998,0.015200000000000002,14.13144,1.1154999999999997,15.763621319999995,7,16.32,26,7,1.5,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1,0.011899999999999999,0.011899999999999999,1.587,0.018885299999999997,9,63.168,79,7,7.5,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,825.6999999999998,0.0079,6.523029999999999,1.1099999999999999,7.240563299999999,7,11.200000000000001,84,28,5,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1358.3,0.0097,13.17551,1.03,13.5707753,5,62.160000000000004,130,20,2,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,201.0999999999999,0.016500000000000004,3.3181499999999993,0.41399999999999976,1.3737140999999988,5,128.51999999999998,14,12,4.5,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,562.5,0.011880000000000002,6.682500000000001,1.4375,9.606093750000001,4,127.19999999999999,46,5,3,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1048,0.010890000000000004,11.412720000000004,0.5299999999999998,6.0487416,7,92.39999999999999,79,20,6,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,544.8999999999999,0.00902,4.914997999999999,0.8500000000000001,4.177748299999999,1,71,100,12,14,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,636.8,0.014900000000000002,9.48832,0.25300000000000006,2.4005449600000004,1,2.4,43,0,1.5,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,410,0.010199999999999999,4.1819999999999995,0.8049999999999997,3.3665099999999986,2,40.8,10,8,1.5,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,796.3,0.009000000000000003,7.166700000000001,0.6799999999999997,4.873355999999999,4,132,67,0,2,Summer-Birmingham-Collection
Summer,2023-07-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,758.8,0.0051,3.86988,1.13,4.3729644,5,284,79,9,5,Summer-Birmingham-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1367.8999999999999,0.012600000000000002,17.23554,1.081,18.63161874,4,6.720000000000001,83,19,19.5,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1022.6999999999999,0.012399999999999998,12.681479999999997,1.3455,17.062931339999995,3,213.69599999999997,53,15,4.5,Summer-London-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1813.5,0.0091,16.502850000000002,0.43000000000000005,7.096225500000002,6,50.4,59,46,14,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1052.8,0.0073,7.68544,1.53,11.7587232,4,210.56,58,16,10,Summer-London-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1032.5,0.020350000000000004,21.011375000000005,0.6554999999999997,13.772956312499998,6,77.27999999999999,53,15,7.5,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,634.0999999999999,0.01474,9.346633999999998,1.035,9.673766189999997,0,2.4,95,16,19.5,Summer-London-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1180.6,0.014520000000000003,17.142312000000004,0.0799999999999999,1.3713849599999988,6,142.1,72,12,12,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,856.0999999999999,0.0088,7.5336799999999995,0.92,6.9309856,0,12,149,30,10,Summer-London-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1328,0.011400000000000002,15.139200000000002,1.0349999999999997,15.669071999999998,2,28.799999999999997,62,19,15,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,555.3,0.010599999999999998,5.886179999999999,0.8509999999999996,5.0091391799999965,2,7.199999999999999,53,20,4.5,Summer-London-Discount
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1741.1,0.0102,17.75922,0.08000000000000006,1.420737600000001,0,55,65,30,9,Summer-London-Collection
Summer,2023-07-01 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,770.0999999999999,0.008799999999999999,6.7768799999999985,0.4100000000000001,2.7785208,2,37,53,6,9,Summer-London-Discount
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1189.5,0.013800000000000002,16.415100000000002,1.2879999999999998,21.1426488,5,286.944,68,17,6,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1115.8,0.0126,14.05908,1.8859999999999997,26.515424879999994,7,272.99999999999994,63,7,4.5,Summer-Manchester-Discount
